"recipientID","year","wide_CVP","wide_cat_full","wide_cat","plans","X","id","documentNumber","documentDate","contractorName","contractorIdentifier","budget","subject","tender","toDate","fromDate","recipientName","type","sort","money","products"
14039974,"2019","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",240735,8060,1503195475,"7","2019-02-13","ФОП Суль О.І.","HIDDEN",240755.3,"Господарські товари",0,"2019-12-31","2019-02-13","Школа №16 ім. Володимира Левицького","Школи та інше","16",0,19449
14039974,"2019","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",240735,8102,1583481239,"28","2019-07-23","Рівненське навчально-виробниче підприємство Українського товариства глухих","03972749",240755.3,"Шкільні меблі",0,"2019-12-31","2019-07-23","Школа №16 ім. Володимира Левицького","Школи та інше","16",0,19449
14039974,"2019","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",240735,8101,1582361867,"32","2019-07-26","ФОП Загородний В.І.","HIDDEN",240755.3,"Меблі",0,"2019-12-31","2019-07-26","Школа №16 ім. Володимира Левицького","Школи та інше","16",0,19449
14039974,"2019","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",240735,8103,1583932608,"33","2019-07-29","ФОП Суль В.В.","HIDDEN",240755.3,"Господарські товари",0,"2019-12-31","2019-07-29","Школа №16 ім. Володимира Левицького","Школи та інше","16",0,19449
14039974,"2019","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",240735,8106,1595347836,"411","2019-08-12","ТзОВ ""Епіцентр К""","32490244",240755.3,"Стільці",0,"2019-12-31","2019-08-12","Школа №16 ім. Володимира Левицького","Школи та інше","16",0,19449
14039974,"2019","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",240735,8109,1597107855,"38","2019-08-21","ФОП Стиранка О.С.","HIDDEN",240755.3,"Дидактичний матеріал",0,"2019-12-31","2019-08-21","Школа №16 ім. Володимира Левицького","Школи та інше","16",0,19449
14039974,"2019","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",240735,8110,1597527270,"83/19","2019-08-21","СПД ФО Добрянська А.О.","HIDDEN",240755.3,"Дидактичний матеріал",0,"2019-12-31","2019-08-21","Школа №16 ім. Володимира Левицького","Школи та інше","16",0,19449
14039974,"2019","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",240735,8116,1604467821,"101/19","2019-09-12","СПД ФО Добрянська А.О.","HIDDEN",240755.3,"Дидактичні матеріали",0,"2019-12-31","2019-09-12","Школа №16 ім. Володимира Левицького","Школи та інше","16",0,19449
14039974,"2019","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",240735,8122,1619406542,"114/19","2019-10-07","СПД ФО Добрянська А.О.","HIDDEN",240755.3,"Дидактичні матеріали",0,"2019-12-31","2019-10-07","Школа №16 ім. Володимира Левицького","Школи та інше","16",0,19449
14039974,"2019","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",240735,8123,1619427101,"48","2019-10-09","ФОП Стиранка О.С.","HIDDEN",240755.3,"Дидактичні матеріали",0,"2019-12-31","2019-10-09","Школа №16 ім. Володимира Левицького","Школи та інше","16",0,19449
14039974,"2019","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",240735,8126,1619679143,"50","2019-10-15","ТОВ ""ТЕРЛАЙН-УКРАЇНА""","42224090",240755.3,"Бескаркасні меблі для школи",0,"2019-12-31","2019-10-15","Школа №16 ім. Володимира Левицького","Школи та інше","16",0,19449
14039974,"2019","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",240735,8138,1650476287,"60","2019-12-06","ФОП Ділай Юрій Дмитрович","HIDDEN",240755.3,"Інформаційна продукція",0,"2019-12-31","2019-12-06","Школа №16 ім. Володимира Левицького","Школи та інше","16",0,19449
14039974,"2019","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",240735,8142,1652075435,"64","2019-12-10","ФОП Загородний В.І.","HIDDEN",240755.3,"Меблі",0,"2019-12-31","2019-12-10","Школа №16 ім. Володимира Левицького","Школи та інше","16",0,19449
2547671,"2020","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",168155,1855,1714105987,"200120-1","2020-01-20","ПП Янчак А.О.","HIDDEN",40712.56,"1.1 Предметом даного договору є поставка продукції , яка надалі по Договору і іменується товар .
1.2 Постачальник зобов'язується передати товар , що йому на лежить у власність Одержувача , а Одержувач зобов'язується прийняти у власність і і вчасно оплати даний Товар.
1.3 Відомості про товар  Згідно додатку №1 специфікації",0,"2020-12-31","2020-01-20","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",52230.56,0
2547671,"2020","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",168155,1779,1732236981,"48","2020-03-11","Фірма тренд","35492181",40712.56,"Постачальник зобов'язується поставити товар по ДК 39110000-6 які є невід'ємною частиною цього Договору , а  Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору .",0,"2020-12-31","2020-03-11","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",52230.56,0
2547671,"2020","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",168155,1785,1728063976,"01/03-03-2020","2020-03-11","Сорока О.В.","HIDDEN",40712.56,"1.1 Продавець поставляє Покупцю Товар згідно Переліку обладнання , який є невід’ємною частиною даного договору (рахунок –фактура /видаткова накладні) по коду ДК 39710000-2
1.2 Покупець здійснює оплату вартості Товару відповідно до умов даного Договору.
1.3 Ціни на Товар , його кількість , асортимент погоджуються Сторонами та вказуються у рахунках –фактурах / видаткових накладних , які складаються згідно заявок  Покупця.
1.4 Заявка Покупець здійснюється за допомогою телефону та / або через мережу інтернет.
",0,"2020-12-31","2020-03-11","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",52230.56,0
2547671,"2020","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",168155,1723,1785046904,"010720-2","2020-07-01","ПП Янчук А.О.","HIDDEN",40712.56,"1.1 Предметом даного договору є поставка продукції , яка надалі по Договору іменується Товар.
1.2 Постачальник зобов'язується передати товар, що йому належить , У власність Одержувача , а Одержувач зобов'язується прийняти у власність і вчасно оплатити даний Товар.
1.3 Відомості про Товар Згідно специфікації №1",0,"2020-12-31","2020-07-01","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",52230.56,0
2547671,"2020","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",168155,1685,1802285767,"080920-1","2020-09-08","Янчак Андрій Орестович","62246332",40712.56,"1.1 Предметом даного договору є поставка продукції , яка надалі по Договору і іменується товар . 1.2 Постачальник зобов'язується передати товар , що йому на лежить у власність Одержувача , а Одержувач зобов'язується прийняти у власність і і вчасно оплати даний Товар. 1.3 Відомості про товар Згідно додатку №1 специфікації",0,"2020-12-31","2020-09-08","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",52230.56,0
2547671,"2020","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",168155,1630,1821170613,"203","2020-10-05","ФОП Рейкович Г.С.","HIDDEN",40712.56,"1.1 Постачальник зобов'язується поставити товар Електросушка 16шт , а Одержував прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору.
1.2 Партією товару вважається його кількість, вказана в накладних які є невід'ємною частиною Договору ",0,"2020-12-31","2020-10-05","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",52230.56,0
2547671,"2020","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",168155,1616,1821528437,"012809","2020-10-15","Смалюк А.М.","HIDDEN",40712.56,"1.1 Постачальник зобов'язується поставити товар , а одержувач прийняти та своєчасно оплатити поставлений товар на умовах Даного договору 1.2 партією товару вважається його кількість , вказана в накладних, які є невід'ємною частиною Договору
Водонагрівач Atlantic Opro Slim Pcc 1in ",0,"2020-12-31","2020-10-15","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",52230.56,0
2547671,"2020","39000000-2","Меблі (у тому числі офісні меблі), меблево-декоративні вироби, побутова техніка (крім освітлювального обладнання) та засоби для чищення","Меблі, інтер'єр та побутова техніка",168155,1600,1822009890,"10","2020-10-29","Конті Плюс","31010747",40712.56,"1,1 Постачальник зобов'язується поставити товар жалюзі 6,79*244,50, які є невід'ємною частиною цього Договору , а Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору .
1,2 Партією товару вважається його кількість , вказана в накладних , які є невід'ємною частиною Договору 
",0,"2020-12-31","2020-10-29","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",52230.56,0
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2286,1717186085,"31","2020-02-12","Зимак Володимир Михайлович","HIDDEN",147123.3,"Замки, ключі, та петлі",0,"2020-12-31","2020-02-12","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2283,1717469714,"34","2020-02-13","ФОП Олексюк І.В.","HIDDEN",147123.3,"Столярні вироби",0,"2020-12-31","2020-02-13","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2282,1717494477,"33","2020-02-18","ТзОВ ""Сольфум""","42943729",147123.3,"Протипожежне обладнення різне",0,"2020-12-31","2020-02-18","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2281,1717881156,"13/20-П","2020-02-19","ФОП Гупалюк С.І.","HIDDEN",147123.3,"Скртифіковані металеві протипожежні люки та двері з межею вогнестійкості",0,"2020-12-31","2020-02-19","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2273,1734277318,"39","2020-03-12","ПП Сковронок П.П.","HIDDEN",147123.3,"Мастики,шпаклівки,замазки,розчинники",0,"2020-12-31","2020-03-12","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2274,1734269633,"36","2020-03-12","ПП Сковронок П.П.","HIDDEN",147123.3,"Змішувачі,шланги",0,"2020-12-31","2020-03-12","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2275,1734261397,"37","2020-03-12","ПП Сковронок П.П.","HIDDEN",147123.3,"Фарби",0,"2020-12-31","2020-03-12","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2276,1734251240,"40","2020-03-12","ПП Сковрононк П.П.","HIDDEN",147123.3,"Мастики,шпаклівки,замазки,розчинники",0,"2020-12-31","2020-03-12","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2262,1767896864,"46","2020-06-16","ПП Сковронок П.П.","HIDDEN",147123.3,"Фарби",0,"2020-12-31","2020-06-16","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2263,1767888477,"43","2020-06-16","ПП Сковронок П.П.","HIDDEN",147123.3," Мастики, шпаклівки, замазки",0,"2020-12-31","2020-06-16","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2264,1767876047,"44","2020-06-16","ПП Сковронок П.П.","HIDDEN",147123.3,"Знаряддя",0,"2020-12-31","2020-06-16","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2265,1767865473,"45","2020-06-16","ПП Сковронок П.П.","HIDDEN",147123.3,"Будівельні матеріали",0,"2020-12-31","2020-06-16","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2253,1768294648,"49","2020-06-22","ПП Сковрнок П.П.","HIDDEN",147123.3,"Фарби",0,"2020-12-31","2020-06-22","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2254,1768283484,"48","2020-06-22","ПП Сковронок П.П.","HIDDEN",147123.3,"Розріджувач для фарб",0,"2020-12-31","2020-06-22","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2255,1768260146,"50","2020-06-22","ПП Сковронок П.П.","HIDDEN",147123.3,"Валик, макловиця, кісточка",0,"2020-12-31","2020-06-22","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2257,1768220049,"47","2020-06-22","ПП Сковронок П.П.","HIDDEN",147123.3,"Вапно гашене",0,"2020-12-31","2020-06-22","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2256,1768241547,"51","2020-06-25","ПП Сковронок П.П.","HIDDEN",147123.3,"Фарби",0,"2020-12-31","2020-06-25","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2259,1768188346,"53","2020-06-25","ПП Сковронок П.П.","HIDDEN",147123.3,"Мастики, шпаклівки замазки. розчинники",0,"2020-12-31","2020-06-25","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2260,1768178805,"52","2020-06-25","ПП Сковронок П.П.","HIDDEN",147123.3,"Знаряддя",0,"2020-12-31","2020-06-25","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2239,1782348377,"54","2020-07-02","ПП Сковронок П.П.","HIDDEN",147123.3,"Кісточки",0,"2020-12-31","2020-07-02","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2240,1782343668,"57","2020-07-02","ПП Сковронок П.П.","HIDDEN",147123.3,"Шпаклівка",0,"2020-12-31","2020-07-02","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2241,1782337502,"56","2020-07-02","ПП Сковронок П.П.","HIDDEN",147123.3," Розріджувач для фарб",0,"2020-12-31","2020-07-02","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2237,1782360886,"58","2020-07-08","ПП Сковронок П.П.","HIDDEN",147123.3,"Емаль, барвник",0,"2020-12-31","2020-07-08","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2247,1781534710,"59","2020-07-27","ПП Сковронок П.П.","HIDDEN",147123.3,"Водоемульсія",0,"2020-12-31","2020-07-27","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2221,1802712530,"64","2020-09-22","ПП Сковронок П.П.","HIDDEN",147123.3,"Емаль",0,"2020-12-31","2020-09-22","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2222,1802701171,"66","2020-09-22","ПП Сковронок П.П.","HIDDEN",147123.3,"Плитка керамічна",0,"2020-12-31","2020-09-22","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2223,1802688876,"67","2020-09-22","ПП Сковронок П.П.","HIDDEN",147123.3,"Цемент, клей цемент,фуга для плитки",0,"2020-12-31","2020-09-22","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2225,1802663729,"63","2020-09-22","ПП Сковронок П.П.","HIDDEN",147123.3,"Унігрунт",0,"2020-12-31","2020-09-22","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2226,1802562781,"65","2020-09-22","ПП Сковронок П.П.","HIDDEN",147123.3,"Шпатель, хрестики для плитки, клинці для плитки",0,"2020-12-31","2020-09-22","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2227,1802327702,"69","2020-09-28","ПП Сковронок П.П.","HIDDEN",147123.3,"Кісточка",0,"2020-12-31","2020-09-28","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2228,1802319028,"70","2020-09-28","ПП Сковронок П.П.","HIDDEN",147123.3,"Мастики шпаклівки замазки розчинники",0,"2020-12-31","2020-09-28","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2229,1802301949,"68","2020-09-28","ПП Сковронок П.П.","HIDDEN",147123.3,"Емаль",0,"2020-12-31","2020-09-28","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2212,1831177255,"78","2020-10-27","ПП Сковронок П.П.","HIDDEN",147123.3,"Кісточки , валики",0,"2020-12-31","2020-10-27","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2213,1831171595,"75","2020-10-27","ПП Сковронок П.П.","HIDDEN",147123.3,"Сатен-Фініш шпаклівка",0,"2020-12-31","2020-10-27","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2214,1831165809,"77","2020-10-27","ПП Сковронок П.П.","HIDDEN",147123.3,"Оліфа, розріджувач для фарб",0,"2020-12-31","2020-10-27","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2215,1831160022,"76","2020-10-27","ПП Сковронок П.П.","HIDDEN",147123.3,"Барвник",0,"2020-12-31","2020-10-27","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2216,1831152919,"73","2020-10-27","ПП Сковронок П.П.","HIDDEN",147123.3,"Фарби",0,"2020-12-31","2020-10-27","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",402609,2217,1831137395,"74","2020-10-27","ПП Сковронок П.П.","HIDDEN",147123.3,"Унігрунт",0,"2020-12-31","2020-10-27","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,160
2547688,"2020","15000000-8","Продукти харчування, напої, тютюн та супутня продукція","Продукти харчування",1015000,2334,1702259471,"4","2020-01-13","ФОП Сулипа Р.Н.","HIDDEN",908496,"Ковбаса",0,"2020-12-31","2020-01-13","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,85990.73
2547688,"2020","15000000-8","Продукти харчування, напої, тютюн та супутня продукція","Продукти харчування",1015000,2335,1702224691,"3","2020-01-13","ПП Агролідер","31130828",908496,"М'яср свинини",0,"2020-12-31","2020-01-13","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,85990.73
2547688,"2020","15000000-8","Продукти харчування, напої, тютюн та супутня продукція","Продукти харчування",1015000,2336,1702181510,"2","2020-01-13","ФОП Босюк М.А.","HIDDEN",908496,"Равіолі, вареники",0,"2020-12-31","2020-01-13","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,85990.73
2547688,"2020","15000000-8","Продукти харчування, напої, тютюн та супутня продукція","Продукти харчування",1015000,2337,1702063985,"1","2020-01-13","ФОП Босюк М.А.","HIDDEN",908496,"Філе курки, печінка куряча",0,"2020-01-31","2020-01-13","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,85990.73
2547688,"2020","15000000-8","Продукти харчування, напої, тютюн та супутня продукція","Продукти харчування",1015000,2324,1702631621,"14","2020-01-14","ТОВ Продлюкс плюс","38303253",908496,"Йогурт",0,"2020-12-31","2020-01-14","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,85990.73
2547688,"2020","15000000-8","Продукти харчування, напої, тютюн та супутня продукція","Продукти харчування",1015000,2326,1702591342,"12","2020-01-14","ТОВ Продлюкс плюс","38303253",908496,"Морожена риба",0,"2020-12-31","2020-01-14","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,85990.73
2547688,"2020","15000000-8","Продукти харчування, напої, тютюн та супутня продукція","Продукти харчування",1015000,2327,1702584473,"11","2020-01-14","ТОВ Продлюкс плюс","38303253",908496,"Сік",0,"2020-12-31","2020-01-14","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,85990.73
2547688,"2020","15000000-8","Продукти харчування, напої, тютюн та супутня продукція","Продукти харчування",1015000,2328,1702576648,"10","2020-01-14","ТОВ Продлюкс плюс","38303253",908496,"Макаронні вироби",0,"2020-12-31","2020-01-14","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,85990.73
2547688,"2020","15000000-8","Продукти харчування, напої, тютюн та супутня продукція","Продукти харчування",1015000,2329,1702568606,"9","2020-01-14","ТОВ Продлюкс плюс","38303253",908496,"Молоко та сметана",0,"2020-12-31","2020-01-14","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,85990.73
2547688,"2020","15000000-8","Продукти харчування, напої, тютюн та супутня продукція","Продукти харчування",1015000,2330,1702560630,"8","2020-01-14","ТОВ Продлюкс плюс","38303253",908496,"Дріжджі",0,"2020-12-31","2020-01-14","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,85990.73
2547688,"2020","15000000-8","Продукти харчування, напої, тютюн та супутня продукція","Продукти харчування",1015000,2331,1702554402,"7","2020-01-14","ТОВ  Продлюкс плюс","38303253",908496,"Майонез, оцет, сіль, спеції, гірч. порошок, соуси, трави",0,"2020-12-31","2020-01-14","Тернопільське вище професійне училище ресторанного сервісу і торгівлі","Школи та інше","1000",0,85990.73
